2019-04-29 10:17:03.651	FATAL	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.651	DEBUG	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.651	WARN	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.651	ERROR	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.651	INFO	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.651	ERROR	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.651	DEBUG	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.651	ERROR	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.651	WARN	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.651	INFO	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.651	DEBUG	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.651	ERROR	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.651	WARN	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.651	DEBUG	London	Hello-from-London
2019-04-29 10:17:03.651	FATAL	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.651	FATAL	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.651	FATAL	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.651	ERROR	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.651	WARN	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.651	WARN	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.651	WARN	London	Hello-from-London
2019-04-29 10:17:03.651	ERROR	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.651	FATAL	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.651	WARN	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.651	INFO	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.651	INFO	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.651	ERROR	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.651	FATAL	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.651	WARN	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.651	WARN	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.652	INFO	London	Hello-from-London
2019-04-29 10:17:03.652	DEBUG	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.652	WARN	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.652	FATAL	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.652	DEBUG	London	Hello-from-London
2019-04-29 10:17:03.652	FATAL	London	Hello-from-London
2019-04-29 10:17:03.652	WARN	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.652	DEBUG	London	Hello-from-London
2019-04-29 10:17:03.652	WARN	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.652	WARN	London	Hello-from-London
2019-04-29 10:17:03.652	FATAL	London	Hello-from-London
2019-04-29 10:17:03.652	INFO	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.652	DEBUG	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.652	WARN	London	Hello-from-London
2019-04-29 10:17:03.652	INFO	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.652	WARN	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.652	FATAL	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.652	INFO	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.652	DEBUG	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.652	WARN	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.652	INFO	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.652	DEBUG	London	Hello-from-London
2019-04-29 10:17:03.652	INFO	London	Hello-from-London
2019-04-29 10:17:03.652	INFO	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.652	ERROR	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.652	WARN	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.652	ERROR	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.652	ERROR	London	Hello-from-London
2019-04-29 10:17:03.652	INFO	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.652	INFO	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.652	INFO	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.652	ERROR	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.652	ERROR	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.652	FATAL	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.652	WARN	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.652	INFO	London	Hello-from-London
2019-04-29 10:17:03.652	FATAL	London	Hello-from-London
2019-04-29 10:17:03.652	WARN	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.652	ERROR	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.652	DEBUG	London	Hello-from-London
2019-04-29 10:17:03.652	ERROR	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.652	ERROR	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.652	INFO	Moskow	Hello-from-Moskow
