2019-04-29 10:17:03.123	FATAL	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.123	WARN	London	Hello-from-London
2019-04-29 10:17:03.123	ERROR	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.123	DEBUG	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.123	WARN	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.123	FATAL	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.123	DEBUG	London	Hello-from-London
2019-04-29 10:17:03.123	WARN	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.123	ERROR	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.123	ERROR	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.123	DEBUG	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.123	DEBUG	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.123	ERROR	London	Hello-from-London
2019-04-29 10:17:03.123	FATAL	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.123	INFO	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.123	FATAL	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.123	INFO	London	Hello-from-London
2019-04-29 10:17:03.123	WARN	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.123	DEBUG	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.123	INFO	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.123	FATAL	London	Hello-from-London
2019-04-29 10:17:03.123	DEBUG	London	Hello-from-London
2019-04-29 10:17:03.123	WARN	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.123	INFO	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.123	FATAL	London	Hello-from-London
2019-04-29 10:17:03.123	WARN	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.123	WARN	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.123	INFO	London	Hello-from-London
2019-04-29 10:17:03.123	DEBUG	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.123	FATAL	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.123	FATAL	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.123	DEBUG	London	Hello-from-London
2019-04-29 10:17:03.123	INFO	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.123	FATAL	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.123	INFO	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.123	INFO	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.123	WARN	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.123	DEBUG	London	Hello-from-London
2019-04-29 10:17:03.123	DEBUG	London	Hello-from-London
2019-04-29 10:17:03.123	WARN	London	Hello-from-London
2019-04-29 10:17:03.123	FATAL	London	Hello-from-London
2019-04-29 10:17:03.123	FATAL	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.123	FATAL	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.123	DEBUG	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.123	FATAL	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.123	ERROR	London	Hello-from-London
2019-04-29 10:17:03.123	ERROR	London	Hello-from-London
2019-04-29 10:17:03.123	FATAL	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.123	ERROR	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.123	DEBUG	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.123	WARN	London	Hello-from-London
2019-04-29 10:17:03.123	ERROR	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.123	DEBUG	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.123	ERROR	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.123	FATAL	London	Hello-from-London
2019-04-29 10:17:03.123	INFO	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.123	INFO	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.123	WARN	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.123	INFO	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.123	FATAL	London	Hello-from-London
2019-04-29 10:17:03.123	ERROR	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.123	WARN	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.123	WARN	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.123	ERROR	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.123	WARN	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.123	INFO	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.124	INFO	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.124	WARN	London	Hello-from-London
2019-04-29 10:17:03.124	ERROR	London	Hello-from-London
2019-04-29 10:17:03.124	DEBUG	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.124	INFO	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.124	ERROR	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.124	WARN	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.124	ERROR	London	Hello-from-London
2019-04-29 10:17:03.124	ERROR	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.124	WARN	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.124	DEBUG	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.124	WARN	London	Hello-from-London
2019-04-29 10:17:03.124	INFO	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.124	WARN	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.124	ERROR	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.124	ERROR	London	Hello-from-London
2019-04-29 10:17:03.124	ERROR	London	Hello-from-London
2019-04-29 10:17:03.124	INFO	London	Hello-from-London
2019-04-29 10:17:03.124	DEBUG	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.124	DEBUG	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.124	ERROR	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.124	DEBUG	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.124	FATAL	London	Hello-from-London
2019-04-29 10:17:03.124	INFO	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.124	WARN	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.124	WARN	London	Hello-from-London
2019-04-29 10:17:03.124	FATAL	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.124	INFO	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.124	ERROR	London	Hello-from-London
2019-04-29 10:17:03.124	FATAL	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.124	WARN	London	Hello-from-London
2019-04-29 10:17:03.124	DEBUG	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.124	INFO	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.124	ERROR	London	Hello-from-London
2019-04-29 10:17:03.124	WARN	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.124	WARN	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.124	WARN	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.124	ERROR	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.124	DEBUG	London	Hello-from-London
2019-04-29 10:17:03.124	ERROR	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.124	INFO	London	Hello-from-London
2019-04-29 10:17:03.124	WARN	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.124	FATAL	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.124	INFO	London	Hello-from-London
2019-04-29 10:17:03.124	ERROR	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.124	ERROR	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.124	WARN	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.124	FATAL	London	Hello-from-London
2019-04-29 10:17:03.124	DEBUG	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.124	DEBUG	London	Hello-from-London
2019-04-29 10:17:03.124	WARN	London	Hello-from-London
2019-04-29 10:17:03.124	INFO	London	Hello-from-London
2019-04-29 10:17:03.124	INFO	London	Hello-from-London
2019-04-29 10:17:03.124	DEBUG	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.124	FATAL	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.124	FATAL	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.124	DEBUG	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.124	WARN	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.124	INFO	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.124	FATAL	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.124	WARN	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.124	WARN	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.124	DEBUG	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.124	DEBUG	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.124	DEBUG	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.124	INFO	London	Hello-from-London
2019-04-29 10:17:03.124	ERROR	London	Hello-from-London
2019-04-29 10:17:03.124	FATAL	London	Hello-from-London
2019-04-29 10:17:03.124	ERROR	London	Hello-from-London
2019-04-29 10:17:03.124	FATAL	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.125	INFO	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.125	WARN	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.125	WARN	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.125	DEBUG	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.125	WARN	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.125	WARN	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.125	DEBUG	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.125	INFO	London	Hello-from-London
2019-04-29 10:17:03.125	INFO	London	Hello-from-London
2019-04-29 10:17:03.125	DEBUG	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.125	WARN	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.125	FATAL	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.125	FATAL	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.125	ERROR	London	Hello-from-London
2019-04-29 10:17:03.125	INFO	London	Hello-from-London
2019-04-29 10:17:03.125	FATAL	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.125	INFO	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.125	FATAL	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.125	INFO	London	Hello-from-London
2019-04-29 10:17:03.125	INFO	Moskow	Hello-from-Moskow
2019-04-29 10:17:03.125	WARN	London	Hello-from-London
2019-04-29 10:17:03.125	DEBUG	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.125	FATAL	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.125	INFO	Tokyo	Hello-from-Tokyo
2019-04-29 10:17:03.125	ERROR	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.125	WARN	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.125	WARN	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.125	WARN	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.125	INFO	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.125	DEBUG	Istanbul	Hello-from-Istanbul
2019-04-29 10:17:03.125	INFO	Beijing	Hello-from-Beijing
2019-04-29 10:17:03.125	ERROR	London	Hello-from-London
2019-04-29 10:17:03.125	WARN	Beijing	Hello-from-Beijing
